STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,holc_id,holc_grade,id,polygon_id,sheets,name,municipali,holc_area,year,msamd,state_code,county_cod,census_tra,geoid_2,tract_prop,holc_prop,map_id,st_name,state
"06","001","406601","4","060014066014",Block Group 4,G5030,S,"173720","0","+37.7938023","-122.2042486",C22,C,"17","6722","1",,,0.546618073199000,"2019","36084","06","001","406601","06001406601",0.605561203402338,0.319921125788374,17.000000000000000,Oakland,CA
"06","001","406601","4","060014066014",Block Group 4,G5030,S,"173720","0","+37.7938023","-122.2042486",B27,B,"17","6707","1",,,0.089483760777400,"2019","36084","06","001","406601","06001406601",0.210561563343870,0.679522327674715,17.000000000000000,Oakland,CA
"06","001","406601","4","060014066014",Block Group 4,G5030,S,"173720","0","+37.7938023","-122.2042486",C24,C,"17","6775","1",,,0.470032875453000,"2019","36084","06","001","406601","06001406601",0.121377744669782,0.074572669812063,17.000000000000000,Oakland,CA
"06","001","407101","1","060014071011",Block Group 1,G5030,S,"222488","0","+37.7821566","-122.2158838",C22,C,"17","6722","1",,,0.546618073199000,"2019","36084","06","001","406500","06001406500",0.834557241270526,0.439196657138043,17.000000000000000,Oakland,CA
"06","001","407101","1","060014071011",Block Group 1,G5030,S,"222488","0","+37.7821566","-122.2158838",C23,C,"17","6724","1",,,0.733515916405000,"2019","36084","06","001","406500","06001406500",0.070624255001072,0.027696903682478,17.000000000000000,Oakland,CA
"06","001","407101","1","060014071011",Block Group 1,G5030,S,"222488","0","+37.7821566","-122.2158838",D13,D,"17","6721","1",,,0.030368916560900,"2019","36084","06","001","407101","06001407101",0.212101882653730,0.999999999999447,17.000000000000000,Oakland,CA
"06","001","407101","1","060014071011",Block Group 1,G5030,S,"222488","0","+37.7821566","-122.2158838",C22,C,"17","6722","1",,,0.546618073199000,"2019","36084","06","001","407200","06001407200",0.001745908040702,0.000881835846972,17.000000000000000,Oakland,CA
"06","001","407101","1","060014071011",Block Group 1,G5030,S,"222488","0","+37.7821566","-122.2158838",C22,C,"17","6722","1",,,0.546618073199000,"2019","36084","06","001","407101","06001407101",0.062833335386776,0.016458524639614,17.000000000000000,Oakland,CA
"06","001","407101","1","060014071011",Block Group 1,G5030,S,"222488","0","+37.7821566","-122.2158838",C23,C,"17","6724","1",,,0.733515916405000,"2019","36084","06","001","407101","06001407101",0.667795528723001,0.130352312421305,17.000000000000000,Oakland,CA
"06","001","407101","2","060014071012",Block Group 2,G5030,S,"148338","0","+37.7845865","-122.2121658",C23,C,"17","6724","1",,,0.733515916405000,"2019","36084","06","001","406500","06001406500",0.070624255001072,0.027696903682478,17.000000000000000,Oakland,CA
"06","001","407101","2","060014071012",Block Group 2,G5030,S,"148338","0","+37.7845865","-122.2121658",D13,D,"17","6721","1",,,0.030368916560900,"2019","36084","06","001","407101","06001407101",0.212101882653730,0.999999999999447,17.000000000000000,Oakland,CA
"06","001","407101","2","060014071012",Block Group 2,G5030,S,"148338","0","+37.7845865","-122.2121658",C23,C,"17","6724","1",,,0.733515916405000,"2019","36084","06","001","407102","06001407102",0.947083187125427,0.329451231765800,17.000000000000000,Oakland,CA
"06","001","407101","2","060014071012",Block Group 2,G5030,S,"148338","0","+37.7845865","-122.2121658",C23,C,"17","6724","1",,,0.733515916405000,"2019","36084","06","001","407101","06001407101",0.667795528723001,0.130352312421305,17.000000000000000,Oakland,CA
"06","001","407102","4","060014071024",Block Group 4,G5030,S,"157064","0","+37.7777095","-122.2103302",C23,C,"17","6724","1",,,0.733515916405000,"2019","36084","06","001","407600","06001407600",0.645287382129380,0.347373818899141,17.000000000000000,Oakland,CA
"06","001","407102","4","060014071024",Block Group 4,G5030,S,"157064","0","+37.7777095","-122.2103302",C23,C,"17","6724","1",,,0.733515916405000,"2019","36084","06","001","407102","06001407102",0.947083187125427,0.329451231765800,17.000000000000000,Oakland,CA
"06","001","407102","3","060014071023",Block Group 3,G5030,S,"127712","0","+37.7805079","-122.2130115",C23,C,"17","6724","1",,,0.733515916405000,"2019","36084","06","001","407102","06001407102",0.947083187125427,0.329451231765800,17.000000000000000,Oakland,CA
"06","001","407102","3","060014071023",Block Group 3,G5030,S,"127712","0","+37.7805079","-122.2130115",C23,C,"17","6724","1",,,0.733515916405000,"2019","36084","06","001","407101","06001407101",0.667795528723001,0.130352312421305,17.000000000000000,Oakland,CA
"06","001","409500","3","060014095003",Block Group 3,G5030,S,"138550","0","+37.7503834","-122.1782851",D18,D,"17","6751","1",,,2.577251588150000,"2019","36084","06","001","409500","06001409500",0.960275499845859,0.120354873735398,17.000000000000000,Oakland,CA
"06","001","407102","1","060014071021",Block Group 1,G5030,S,"247618","0","+37.7836561","-122.2079962",C23,C,"17","6724","1",,,0.733515916405000,"2019","36084","06","001","407000","06001407000",0.188098819122633,0.085385537581983,17.000000000000000,Oakland,CA
"06","001","407102","1","060014071021",Block Group 1,G5030,S,"247618","0","+37.7836561","-122.2079962",C23,C,"17","6724","1",,,0.733515916405000,"2019","36084","06","001","407600","06001407600",0.645287382129380,0.347373818899141,17.000000000000000,Oakland,CA
"06","001","407102","1","060014071021",Block Group 1,G5030,S,"247618","0","+37.7836561","-122.2079962",C23,C,"17","6724","1",,,0.733515916405000,"2019","36084","06","001","406500","06001406500",0.070624255001072,0.027696903682478,17.000000000000000,Oakland,CA
"06","001","407102","1","060014071021",Block Group 1,G5030,S,"247618","0","+37.7836561","-122.2079962",C23,C,"17","6724","1",,,0.733515916405000,"2019","36084","06","001","407102","06001407102",0.947083187125427,0.329451231765800,17.000000000000000,Oakland,CA
"06","001","407102","1","060014071021",Block Group 1,G5030,S,"247618","0","+37.7836561","-122.2079962",C23,C,"17","6724","1",,,0.733515916405000,"2019","36084","06","001","407101","06001407101",0.667795528723001,0.130352312421305,17.000000000000000,Oakland,CA
"06","001","427600","3","060014276003",Block Group 3,G5030,S,"116812","0","+37.7782286","-122.2896675",C35,C,"17","6688","1",,,0.251997495820000,"2019","36084","06","001","427600","06001427600",0.532532272714461,0.475575700488562,17.000000000000000,Oakland,CA
"06","001","427600","3","060014276003",Block Group 3,G5030,S,"116812","0","+37.7782286","-122.2896675",C35,C,"17","6688","1",,,0.251997495820000,"2019","36084","06","001","428700","06001428700",0.006358542633863,0.119098201984029,17.000000000000000,Oakland,CA
"06","001","422900","1","060014229001",Block Group 1,G5030,S,"158830","0","+37.8657427","-122.2678632",D4,D,"17","6675","1",,,0.873331115509000,"2019","36084","06","001","422800","06001422800",0.024877464848980,0.004493601172853,17.000000000000000,Oakland,CA
"06","001","422900","1","060014229001",Block Group 1,G5030,S,"158830","0","+37.8657427","-122.2678632",D4,D,"17","6675","1",,,0.873331115509000,"2019","36084","06","001","422900","06001422900",0.057223617589370,0.013769640864874,17.000000000000000,Oakland,CA
"06","001","425104","1","060014251041",Block Group 1,G5030,S,"248581","0","+37.8345190","-122.2787429",C8,C,"17","6678","1",,,0.095343001768000,"2019","36084","06","001","400900","06001400900",0.046398988100830,0.079886621123425,17.000000000000000,Oakland,CA
"06","001","425104","1","060014251041",Block Group 1,G5030,S,"248581","0","+37.8345190","-122.2787429",C8,C,"17","6678","1",,,0.095343001768000,"2019","36084","06","001","400700","06001400700",0.001512337596507,0.005392551710135,17.000000000000000,Oakland,CA
"06","001","425104","1","060014251041",Block Group 1,G5030,S,"248581","0","+37.8345190","-122.2787429",C8,C,"17","6678","1",,,0.095343001768000,"2019","36084","06","001","401000","06001401000",0.015193023775380,0.071008360693999,17.000000000000000,Oakland,CA
"06","001","425104","1","060014251041",Block Group 1,G5030,S,"248581","0","+37.8345190","-122.2787429",D7,D,"17","6679","1",,,1.001768437760000,"2019","36084","06","001","401000","06001401000",0.719236937345893,0.319932771942857,17.000000000000000,Oakland,CA
"06","001","425104","1","060014251041",Block Group 1,G5030,S,"248581","0","+37.8345190","-122.2787429",C8,C,"17","6678","1",,,0.095343001768000,"2019","36084","06","001","425104","06001425104",0.193641057366606,0.843711617271842,17.000000000000000,Oakland,CA
"06","001","403701","2","060014037012",Block Group 2,G5030,S,"94848","0","+37.8105269","-122.2580095",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","403600","06001403600",0.105676337966192,0.057998358848136,17.000000000000000,Oakland,CA
"06","001","403701","2","060014037012",Block Group 2,G5030,S,"94848","0","+37.8105269","-122.2580095",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","403701","06001403701",0.865826782046998,0.211888921978301,17.000000000000000,Oakland,CA
"06","001","408100","1","060014081001",Block Group 1,G5030,S,"3490909","0","+37.7921372","-122.1574626",C25,C,"17","6723","1",,,1.266125371940000,"2019","36084","06","001","408100","06001408100",0.136637118060179,0.365764028553115,17.000000000000000,Oakland,CA
"06","001","408100","1","060014081001",Block Group 1,G5030,S,"3490909","0","+37.7921372","-122.1574626",C25,C,"17","6723","1",,,1.266125371940000,"2019","36084","06","001","408000","06001408000",0.068563691822961,0.040176553577266,17.000000000000000,Oakland,CA
"06","001","428600","3","060014286003",Block Group 3,G5030,S,"260434","76973","+37.7659350","-122.2676931",B43,B,"17","6756","1",,,0.090317276507700,"2019","36084","06","001","428600","06001428600",0.000074599476841,0.000631253696152,17.000000000000000,Oakland,CA
"06","001","428600","3","060014286003",Block Group 3,G5030,S,"260434","76973","+37.7659350","-122.2676931",B43,B,"17","6756","1",,,0.090317276507700,"2019","36084","06","001","428500","06001428500",0.066214152440853,0.285247159946333,17.000000000000000,Oakland,CA
"06","001","428600","3","060014286003",Block Group 3,G5030,S,"260434","76973","+37.7659350","-122.2676931",B43,B,"17","6756","1",,,0.090317276507700,"2019","36084","06","001","427800","06001427800",0.142838049281142,0.507518896613201,17.000000000000000,Oakland,CA
"06","001","428600","3","060014286003",Block Group 3,G5030,S,"260434","76973","+37.7659350","-122.2676931",C37,C,"17","6754","1",,,0.264858262547000,"2019","36084","06","001","428600","06001428600",0.007730223101688,0.022305783765141,17.000000000000000,Oakland,CA
"06","001","428600","3","060014286003",Block Group 3,G5030,S,"260434","76973","+37.7659350","-122.2676931",C37,C,"17","6754","1",,,0.264858262547000,"2019","36084","06","001","427800","06001427800",0.660833949489309,0.800678118857565,17.000000000000000,Oakland,CA
"06","001","428700","2","060014287002",Block Group 2,G5030,S,"5868356","4275521","+37.7876200","-122.3156483",C35,C,"17","6688","1",,,0.251997495820000,"2019","36084","06","001","427600","06001427600",0.532532272714461,0.475575700488562,17.000000000000000,Oakland,CA
"06","001","428700","2","060014287002",Block Group 2,G5030,S,"5868356","4275521","+37.7876200","-122.3156483",C34,C,"17","6752","1",,,0.044374937350300,"2019","36084","06","001","427700","06001427700",0.057740450447753,0.858756939770534,17.000000000000000,Oakland,CA
"06","001","428700","2","060014287002",Block Group 2,G5030,S,"5868356","4275521","+37.7876200","-122.3156483",C35,C,"17","6688","1",,,0.251997495820000,"2019","36084","06","001","427700","06001427700",0.154765059362568,0.405326070665268,17.000000000000000,Oakland,CA
"06","001","428700","2","060014287002",Block Group 2,G5030,S,"5868356","4275521","+37.7876200","-122.3156483",C34,C,"17","6752","1",,,0.044374937350300,"2019","36084","06","001","428700","06001428700",0.001327887079808,0.141243098057599,17.000000000000000,Oakland,CA
"06","001","428700","2","060014287002",Block Group 2,G5030,S,"5868356","4275521","+37.7876200","-122.3156483",C35,C,"17","6688","1",,,0.251997495820000,"2019","36084","06","001","428700","06001428700",0.006358542633863,0.119098201984029,17.000000000000000,Oakland,CA
"06","001","433104","2","060014331042",Block Group 2,G5030,S,"180930","0","+37.7171868","-122.1436887",C33,C,"17","6743","1",,,0.466062152811000,"2019","36084","06","001","433104","06001433104",0.062449224015044,0.054499997052280,17.000000000000000,Oakland,CA
"06","001","433104","2","060014331042",Block Group 2,G5030,S,"180930","0","+37.7171868","-122.1436887",C33,C,"17","6743","1",,,0.466062152811000,"2019","36084","06","001","433000","06001433000",0.016240603487864,0.017807152137646,17.000000000000000,Oakland,CA
"06","001","433104","2","060014331042",Block Group 2,G5030,S,"180930","0","+37.7171868","-122.1436887",C33,C,"17","6743","1",,,0.466062152811000,"2019","36084","06","001","432600","06001432600",0.432564015104873,0.599680368586882,17.000000000000000,Oakland,CA
"06","001","433104","3","060014331043",Block Group 3,G5030,S,"294173","0","+37.7160145","-122.1474045",C33,C,"17","6743","1",,,0.466062152811000,"2019","36084","06","001","433104","06001433104",0.062449224015044,0.054499997052280,17.000000000000000,Oakland,CA
"06","001","433104","3","060014331043",Block Group 3,G5030,S,"294173","0","+37.7160145","-122.1474045",C33,C,"17","6743","1",,,0.466062152811000,"2019","36084","06","001","432600","06001432600",0.432564015104873,0.599680368586882,17.000000000000000,Oakland,CA
"06","001","405402","2","060014054022",Block Group 2,G5030,S,"94280","0","+37.7946442","-122.2442564",C18,C,"17","6717","1",,,0.286968509574000,"2019","36084","06","001","405402","06001405402",0.799567721900005,0.306992320372497,17.000000000000000,Oakland,CA
"06","001","405402","2","060014054022",Block Group 2,G5030,S,"94280","0","+37.7946442","-122.2442564",C19,C,"17","6718","1",,,0.801882008020000,"2019","36084","06","001","405402","06001405402",0.001535670041591,0.000211005581194,17.000000000000000,Oakland,CA
"06","001","405402","2","060014054022",Block Group 2,G5030,S,"94280","0","+37.7946442","-122.2442564",C18,C,"17","6717","1",,,0.286968509574000,"2019","36084","06","001","405500","06001405500",0.447159550751526,0.247703904917066,17.000000000000000,Oakland,CA
"06","001","405402","2","060014054022",Block Group 2,G5030,S,"94280","0","+37.7946442","-122.2442564",C19,C,"17","6718","1",,,0.801882008020000,"2019","36084","06","001","405500","06001405500",0.446720429822438,0.088558434217985,17.000000000000000,Oakland,CA
"06","001","405402","2","060014054022",Block Group 2,G5030,S,"94280","0","+37.7946442","-122.2442564",C18,C,"17","6717","1",,,0.286968509574000,"2019","36084","06","001","405401","06001405401",0.775086260872778,0.327379608956143,17.000000000000000,Oakland,CA
"06","001","407102","2","060014071022",Block Group 2,G5030,S,"128469","0","+37.7792409","-122.2116911",C23,C,"17","6724","1",,,0.733515916405000,"2019","36084","06","001","407102","06001407102",0.947083187125427,0.329451231765800,17.000000000000000,Oakland,CA
"06","001","406300","3","060014063003",Block Group 3,G5030,S,"122873","0","+37.7907421","-122.2253856",C19,C,"17","6718","1",,,0.801882008020000,"2019","36084","06","001","406300","06001406300",0.778299677824883,0.182030827198383,17.000000000000000,Oakland,CA
"06","001","406300","3","060014063003",Block Group 3,G5030,S,"122873","0","+37.7907421","-122.2253856",C19,C,"17","6718","1",,,0.801882008020000,"2019","36084","06","001","406400","06001406400",0.267611569830075,0.072858540839775,17.000000000000000,Oakland,CA
"06","001","405302","2","060014053022",Block Group 2,G5030,S,"93633","0","+37.7978218","-122.2528439",C17,C,"17","6711","1",,,0.179999770229000,"2019","36084","06","001","405401","06001405401",0.072798660860216,0.049021575945425,17.000000000000000,Oakland,CA
"06","001","405302","2","060014053022",Block Group 2,G5030,S,"93633","0","+37.7978218","-122.2528439",C17,C,"17","6711","1",,,0.179999770229000,"2019","36084","06","001","405302","06001405302",0.073357180014588,0.031839789971487,17.000000000000000,Oakland,CA
"06","001","405302","2","060014053022",Block Group 2,G5030,S,"93633","0","+37.7978218","-122.2528439",C17,C,"17","6711","1",,,0.179999770229000,"2019","36084","06","001","405301","06001405301",0.599770652899556,0.293008224023439,17.000000000000000,Oakland,CA
"06","001","405302","2","060014053022",Block Group 2,G5030,S,"93633","0","+37.7978218","-122.2528439",C18,C,"17","6717","1",,,0.286968509574000,"2019","36084","06","001","405302","06001405302",0.431234309594675,0.117402834289089,17.000000000000000,Oakland,CA
"06","001","405302","2","060014053022",Block Group 2,G5030,S,"93633","0","+37.7978218","-122.2528439",C18,C,"17","6717","1",,,0.286968509574000,"2019","36084","06","001","405401","06001405401",0.775086260872778,0.327379608956143,17.000000000000000,Oakland,CA
"06","001","430102","1","060014301021",Block Group 1,G5030,S,"77444661","3500513","+37.7674569","-122.0500291",C29,C,"17","6736","2",,,1.608000678230000,"2019","36084","06","001","430102","06001430102",0.000800374543857,0.015463455487506,17.000000000000000,Oakland,CA
"06","001","430102","1","060014301021",Block Group 1,G5030,S,"77444661","3500513","+37.7674569","-122.0500291",A,A,"17","6690","0",,,2.691419228820000,"2019","36084","06","001","404600","06001404600",0.686450556630161,0.481302236679358,17.000000000000000,Oakland,CA
"06","001","430102","1","060014301021",Block Group 1,G5030,S,"77444661","3500513","+37.7674569","-122.0500291",A,A,"17","6690","0",,,2.691419228820000,"2019","36084","06","001","430102","06001430102",0.000039463370937,0.000455525126687,17.000000000000000,Oakland,CA
"06","001","430102","1","060014301021",Block Group 1,G5030,S,"77444661","3500513","+37.7674569","-122.0500291",C29,C,"17","6736","2",,,1.608000678230000,"2019","36084","06","001","409900","06001409900",0.128970839928792,0.139308802372813,17.000000000000000,Oakland,CA
"06","001","430102","1","060014301021",Block Group 1,G5030,S,"77444661","3500513","+37.7674569","-122.0500291",A,A,"17","6690","0",,,2.691419228820000,"2019","36084","06","001","408000","06001408000",0.444323852017108,0.122482339611903,17.000000000000000,Oakland,CA
"06","001","428400","3","060014284003",Block Group 3,G5030,S,"187545","0","+37.7642066","-122.2520052",C38,C,"17","6753","1",,,0.534393420156000,"2019","36084","06","001","428000","06001428000",0.751161648304563,0.285340682762160,17.000000000000000,Oakland,CA
"06","001","428400","3","060014284003",Block Group 3,G5030,S,"187545","0","+37.7642066","-122.2520052",C38,C,"17","6753","1",,,0.534393420156000,"2019","36084","06","001","428400","06001428400",0.164309096248268,0.234882875076696,17.000000000000000,Oakland,CA
"06","001","428400","3","060014284003",Block Group 3,G5030,S,"187545","0","+37.7642066","-122.2520052",C39,C,"17","6755","1",,,0.213630215868000,"2019","36084","06","001","428000","06001428000",0.114799514035480,0.109085935966575,17.000000000000000,Oakland,CA
"06","001","428400","3","060014284003",Block Group 3,G5030,S,"187545","0","+37.7642066","-122.2520052",C39,C,"17","6755","1",,,0.213630215868000,"2019","36084","06","001","428400","06001428400",0.014280416860986,0.051065672460732,17.000000000000000,Oakland,CA
"06","001","428400","3","060014284003",Block Group 3,G5030,S,"187545","0","+37.7642066","-122.2520052",C39,C,"17","6755","1",,,0.213630215868000,"2019","36084","06","001","427900","06001427900",0.498396668898931,0.743332127341030,17.000000000000000,Oakland,CA
"06","001","403501","1","060014035011",Block Group 1,G5030,S,"268214","0","+37.8142546","-122.2627014",C14,C,"17","6770","1",,,0.159715226781000,"2019","36084","06","001","403501","06001403501",0.326479633367426,0.526181952075820,17.000000000000000,Oakland,CA
"06","001","403501","1","060014035011",Block Group 1,G5030,S,"268214","0","+37.8142546","-122.2627014",C14,C,"17","6770","1",,,0.159715226781000,"2019","36084","06","001","403502","06001403502",0.781358453091729,0.344555766780345,17.000000000000000,Oakland,CA
"06","001","403501","2","060014035012",Block Group 2,G5030,S,"284166","0","+37.8191889","-122.2588125",C14,C,"17","6770","1",,,0.159715226781000,"2019","36084","06","001","404000","06001404000",0.019200692953911,0.017227560010826,17.000000000000000,Oakland,CA
"06","001","403501","2","060014035012",Block Group 2,G5030,S,"284166","0","+37.8191889","-122.2588125",C11,C,"17","6772","1",,,0.370900030577000,"2019","36084","06","001","401200","06001401200",0.382444360841245,0.265653617932188,17.000000000000000,Oakland,CA
"06","001","403501","2","060014035012",Block Group 2,G5030,S,"284166","0","+37.8191889","-122.2588125",C12,C,"17","6769","1",,,0.154306622190000,"2019","36084","06","001","401300","06001401300",0.406539967787021,0.870374954953170,17.000000000000000,Oakland,CA
"06","001","403501","2","060014035012",Block Group 2,G5030,S,"284166","0","+37.8191889","-122.2588125",C14,C,"17","6770","1",,,0.159715226781000,"2019","36084","06","001","403501","06001403501",0.326479633367426,0.526181952075820,17.000000000000000,Oakland,CA
"06","001","403501","2","060014035012",Block Group 2,G5030,S,"284166","0","+37.8191889","-122.2588125",C11,C,"17","6772","1",,,0.370900030577000,"2019","36084","06","001","401300","06001401300",0.266330585726388,0.237220314263580,17.000000000000000,Oakland,CA
"06","001","403501","2","060014035012",Block Group 2,G5030,S,"284166","0","+37.8191889","-122.2588125",B17,B,"17","6698","1",,,0.225012084005000,"2019","36084","06","001","403501","06001403501",0.159787064112345,0.182794006312058,17.000000000000000,Oakland,CA
"06","001","403501","2","060014035012",Block Group 2,G5030,S,"284166","0","+37.8191889","-122.2588125",C12,C,"17","6769","1",,,0.154306622190000,"2019","36084","06","001","403501","06001403501",0.003273644570385,0.005461012072490,17.000000000000000,Oakland,CA
"06","001","403501","2","060014035012",Block Group 2,G5030,S,"284166","0","+37.8191889","-122.2588125",C13,C,"17","6771","1",,,0.361533641569000,"2019","36084","06","001","403501","06001403501",0.129518784224728,0.092216836501567,17.000000000000000,Oakland,CA
"06","001","403501","2","060014035012",Block Group 2,G5030,S,"284166","0","+37.8191889","-122.2588125",C11,C,"17","6772","1",,,0.370900030577000,"2019","36084","06","001","403501","06001403501",0.016336765500754,0.011337972056015,17.000000000000000,Oakland,CA
"06","001","403501","2","060014035012",Block Group 2,G5030,S,"284166","0","+37.8191889","-122.2588125",C14,C,"17","6770","1",,,0.159715226781000,"2019","36084","06","001","403600","06001403600",0.047236899551538,0.044546275050388,17.000000000000000,Oakland,CA
"06","001","403501","3","060014035013",Block Group 3,G5030,S,"117493","0","+37.8221908","-122.2569921",C14,C,"17","6770","1",,,0.159715226781000,"2019","36084","06","001","404000","06001404000",0.019200692953911,0.017227560010826,17.000000000000000,Oakland,CA
"06","001","403501","3","060014035013",Block Group 3,G5030,S,"117493","0","+37.8221908","-122.2569921",C11,C,"17","6772","1",,,0.370900030577000,"2019","36084","06","001","401200","06001401200",0.382444360841245,0.265653617932188,17.000000000000000,Oakland,CA
"06","001","403501","3","060014035013",Block Group 3,G5030,S,"117493","0","+37.8221908","-122.2569921",C14,C,"17","6770","1",,,0.159715226781000,"2019","36084","06","001","403501","06001403501",0.326479633367426,0.526181952075820,17.000000000000000,Oakland,CA
"06","001","403501","3","060014035013",Block Group 3,G5030,S,"117493","0","+37.8221908","-122.2569921",B17,B,"17","6698","1",,,0.225012084005000,"2019","36084","06","001","404000","06001404000",0.143317265256172,0.091273743211514,17.000000000000000,Oakland,CA
"06","001","403501","3","060014035013",Block Group 3,G5030,S,"117493","0","+37.8221908","-122.2569921",B17,B,"17","6698","1",,,0.225012084005000,"2019","36084","06","001","403501","06001403501",0.159787064112345,0.182794006312058,17.000000000000000,Oakland,CA
"06","001","403501","3","060014035013",Block Group 3,G5030,S,"117493","0","+37.8221908","-122.2569921",C13,C,"17","6771","1",,,0.361533641569000,"2019","36084","06","001","403501","06001403501",0.129518784224728,0.092216836501567,17.000000000000000,Oakland,CA
"06","001","403501","3","060014035013",Block Group 3,G5030,S,"117493","0","+37.8221908","-122.2569921",C11,C,"17","6772","1",,,0.370900030577000,"2019","36084","06","001","403501","06001403501",0.016336765500754,0.011337972056015,17.000000000000000,Oakland,CA
"06","001","403501","3","060014035013",Block Group 3,G5030,S,"117493","0","+37.8221908","-122.2569921",C13,C,"17","6771","1",,,0.361533641569000,"2019","36084","06","001","404000","06001404000",0.426520444810371,0.169061348595053,17.000000000000000,Oakland,CA
"06","001","403600","3","060014036003",Block Group 3,G5030,S,"141106","0","+37.8116998","-122.2533195",B18,B,"17","6704","1",,,0.167192078813000,"2019","36084","06","001","403600","06001403600",0.804787853156045,0.725006745801219,17.000000000000000,Oakland,CA
"06","001","403600","3","060014036003",Block Group 3,G5030,S,"141106","0","+37.8116998","-122.2533195",B18,B,"17","6704","1",,,0.167192078813000,"2019","36084","06","001","403502","06001403502",0.135636410327879,0.057136827198301,17.000000000000000,Oakland,CA
"06","001","403600","3","060014036003",Block Group 3,G5030,S,"141106","0","+37.8116998","-122.2533195",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","403600","06001403600",0.105676337966192,0.057998358848136,17.000000000000000,Oakland,CA
"06","001","403600","3","060014036003",Block Group 3,G5030,S,"141106","0","+37.8116998","-122.2533195",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","403701","06001403701",0.865826782046998,0.211888921978301,17.000000000000000,Oakland,CA
"06","001","403600","3","060014036003",Block Group 3,G5030,S,"141106","0","+37.8116998","-122.2533195",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","403502","06001403502",0.081943142455908,0.021029539498341,17.000000000000000,Oakland,CA
"06","001","403701","1","060014037011",Block Group 1,G5030,S,"79099","0","+37.8120365","-122.2594523",C14,C,"17","6770","1",,,0.159715226781000,"2019","36084","06","001","403701","06001403701",0.001130482494965,0.000475371496985,17.000000000000000,Oakland,CA
"06","001","403701","1","060014037011",Block Group 1,G5030,S,"79099","0","+37.8120365","-122.2594523",C14,C,"17","6770","1",,,0.159715226781000,"2019","36084","06","001","403502","06001403502",0.781358453091729,0.344555766780345,17.000000000000000,Oakland,CA
"06","001","403701","1","060014037011",Block Group 1,G5030,S,"79099","0","+37.8120365","-122.2594523",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","403600","06001403600",0.105676337966192,0.057998358848136,17.000000000000000,Oakland,CA
"06","001","403701","1","060014037011",Block Group 1,G5030,S,"79099","0","+37.8120365","-122.2594523",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","403701","06001403701",0.865826782046998,0.211888921978301,17.000000000000000,Oakland,CA
"06","001","403701","1","060014037011",Block Group 1,G5030,S,"79099","0","+37.8120365","-122.2594523",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","403502","06001403502",0.081943142455908,0.021029539498341,17.000000000000000,Oakland,CA
"06","001","403702","1","060014037021",Block Group 1,G5030,S,"107790","0","+37.8098411","-122.2501236",B18,B,"17","6704","1",,,0.167192078813000,"2019","36084","06","001","403600","06001403600",0.804787853156045,0.725006745801219,17.000000000000000,Oakland,CA
"06","001","403702","1","060014037021",Block Group 1,G5030,S,"107790","0","+37.8098411","-122.2501236",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","403800","06001403800",0.002766838357014,0.002555088425543,17.000000000000000,Oakland,CA
"06","001","403702","1","060014037021",Block Group 1,G5030,S,"107790","0","+37.8098411","-122.2501236",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","403600","06001403600",0.105676337966192,0.057998358848136,17.000000000000000,Oakland,CA
"06","001","403702","1","060014037021",Block Group 1,G5030,S,"107790","0","+37.8098411","-122.2501236",B18,B,"17","6704","1",,,0.167192078813000,"2019","36084","06","001","403702","06001403702",0.019794741991458,0.009179687517100,17.000000000000000,Oakland,CA
"06","001","403702","1","060014037021",Block Group 1,G5030,S,"107790","0","+37.8098411","-122.2501236",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","403702","06001403702",0.821282428039982,0.232032007861562,17.000000000000000,Oakland,CA
"06","001","403702","2","060014037022",Block Group 2,G5030,S,"91310","0","+37.8090927","-122.2544186",B18,B,"17","6704","1",,,0.167192078813000,"2019","36084","06","001","403600","06001403600",0.804787853156045,0.725006745801219,17.000000000000000,Oakland,CA
"06","001","403702","2","060014037022",Block Group 2,G5030,S,"91310","0","+37.8090927","-122.2544186",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","403600","06001403600",0.105676337966192,0.057998358848136,17.000000000000000,Oakland,CA
"06","001","403702","2","060014037022",Block Group 2,G5030,S,"91310","0","+37.8090927","-122.2544186",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","403701","06001403701",0.865826782046998,0.211888921978301,17.000000000000000,Oakland,CA
"06","001","403702","2","060014037022",Block Group 2,G5030,S,"91310","0","+37.8090927","-122.2544186",C15,C,"17","6712","1",,,0.274434295112000,"2019","36084","06","001","403400","06001403400",0.029993265333491,0.053282037885300,17.000000000000000,Oakland,CA
